Entity,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent),Deaths - Self-harm - Sex: Both - Age: All Ages (Percent),Deaths - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Rate),gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent),Suicide rate
Solomon Islands,2003,12.18844958,2.146521399,1.073272729,352522682.2,788.6131193,55.79892731,7.075634,1.664000034,Lower middle income,860,2.214853677,17.6
Solomon Islands,2004,12.21310971,2.133895209,1.081843671,397611126.7,867.1071722,66.97502899,7.72383881,1.700999975,Lower middle income,900,2.215053515,16.5
Solomon Islands,2005,12.22491818,2.119961107,1.097429459,476898763.6,1014.85528,91.49902344,9.0159359,1.764999986,Lower middle income,980,2.222755423,16.8
Solomon Islands,2006,12.23091739,2.138641263,1.126504585,538668769.3,1119.693297,89.64290619,8.00584602,1.822000027,Lower middle income,1040,2.237540732,16.8
Solomon Islands,2007,12.24079132,2.126704056,1.158806516,620230005.2,1260.289404,90.48252869,7.17948914,1.876999974,Lower middle income,1120,2.231683393,18.1
Solomon Islands,2008,12.24768571,2.091985883,1.196541336,699157191,1388.963877,79.02152252,5.68918657,1.893000007,Lower middle income,1230,2.284273358,18.7
Solomon Islands,2009,12.25890317,2.149607191,1.229622782,735940409.7,1428.505673,100.4435577,7.03139544,2.019999981,Lower middle income,1310,2.302021356,18.7
Solomon Islands,2010,12.26628451,2.160964868,1.268852996,846797693.6,1604.20583,134.5846558,8.38949013,1.577999949,Lower middle income,1470,2.347092175,18.6
Solomon Islands,2011,12.27198092,2.229100477,1.312663071,1049952233,1938.891187,116.645958,6.01607323,1.297000051,Lower middle income,1620,2.391911447,18.5
Solomon Islands,2012,12.26993854,2.250416425,1.357028047,1190994127,2141.821522,107.0663071,4.99881887,1.054999948,Lower middle income,1820,2.433653626,18.4
Solomon Islands,2013,12.26731576,2.261543586,1.403387549,1284698922,2248.614935,107.6438904,4.7872014,0.689999998,Lower middle income,2160,2.464001974,18.2
Solomon Islands,2014,12.25828738,2.27423441,1.449001465,1335538893,2274.887866,115.3221664,5.06938744,0.73299998,Lower middle income,2200,2.485889067,18.1
Solomon Islands,2015,12.24757598,2.309769422,1.49818134,1307061544,2167.119928,100.5403976,4.63923359,0.734000027,Lower middle income,2130,2.543076715,17.9
Solomon Islands,2016,12.22647179,2.321009428,1.545785447,1378551118,2225.486842,100.4202194,4.51225424,0.698000014,Lower middle income,2150,2.580368548,17.8
Solomon Islands,2017,12.20703595,2.335323184,1.583591447,1483758907,2332.844216,98.58231354,4.22589684,0.707000017,Lower middle income,2220,2.612318818,17.8
Solomon Islands,2018,12.21091362,2.340214257,1.213082059,1574599183,2411.862926,96.3806076,3.99611521,0.723999977,Lower middle income,2360,2.645724356,17.7
Solomon Islands,2019,12.2315893,2.31135957,1.213082059,1570093229,2344.048976,111.9044876,4.77362394,0.754999995,Lower middle income,2370,2.676992473,17.4
Somalia,2000,14.2836694,0.516800926,0.13882019,5529873480,386.437817,28.09560299,5.33334804,19.05200005,Low income,290,1.390736512,16.8
Somalia,2001,14.30868215,0.517693393,0.134764439,5529873480,386.437817,28.09560299,5.33334804,19.03800011,Low income,290,1.420467665,16.5
Somalia,2002,14.33088514,0.525461043,0.138493878,5529873480,386.437817,28.09560299,5.33334804,19.0189991,Low income,290,1.451201927,16.6
Somalia,2003,14.35071721,0.53428022,0.144843705,5529873480,386.437817,28.09560299,5.33334804,19.01600075,Low income,290,1.482517866,16.6
Somalia,2004,14.36648686,0.537256961,0.141565252,5529873480,386.437817,28.09560299,5.33334804,19.0170002,Low income,290,1.502790758,16.8
Somalia,2005,14.37753133,0.549540209,0.140476669,5529873480,386.437817,28.09560299,5.33334804,19.01300049,Low income,290,1.555141734,16.6
Somalia,2006,14.37810486,0.547875387,0.142795935,5529873480,386.437817,28.09560299,5.33334804,19.01399994,Low income,290,1.582875812,16.2
Somalia,2007,14.37312281,0.553813608,0.146854913,5529873480,386.437817,28.09560299,5.33334804,18.89699936,Low income,290,1.588426573,15.9
Somalia,2008,14.36240681,0.56894735,0.152592682,5529873480,386.437817,28.09560299,5.33334804,18.91699982,Low income,290,1.630440138,16
Somalia,2009,14.35477149,0.578861449,0.153638201,5529873480,386.437817,28.09560299,5.33334804,18.93700027,Low income,290,1.661201087,16
Somalia,2010,14.35428778,0.55138129,0.156723703,5529873480,386.437817,28.09560299,5.33334804,18.95800018,Low income,290,1.578515904,15.4
Somalia,2011,14.35308389,0.561932937,0.162061724,5529873480,386.437817,28.09560299,5.33334804,18.97900009,Low income,290,1.618496261,15.3
Somalia,2012,14.3493827,0.604332256,0.169270794,5529873480,386.437817,28.09560299,5.33334804,18.97400093,Low income,290,1.779042123,15.3
Somalia,2013,14.34290474,0.625291965,0.17916046,4574495667,350.1681618,28.09560299,5.33334804,18.95199966,Low income,290,1.850698866,15.2
Somalia,2014,14.33515652,0.642134099,0.183455277,5021956321,374.1147807,28.09560299,5.33334804,18.93000031,Low income,290,1.90992004,15.2
Somalia,2015,14.32802844,0.657645317,0.188233646,5331761394,386.437817,28.09560299,5.33334804,18.90299988,Low income,290,1.966905363,15
Somalia,2016,14.32708931,0.666181795,0.19257518,5529873480,389.8220615,28.09560299,5.33334804,18.88899994,Low income,290,2.005058927,14.8
Somalia,2017,14.33417257,0.672605775,0.196395483,5609000000,384.4634014,28.09560299,5.33334804,18.88199997,Low income,290,2.04166833,14.9
Somalia,2018,14.34183834,0.695647369,0.153115441,5850677296,389.8313955,28.09560299,5.33334804,18.85000038,Low income,310,2.118600386,14.8
Somalia,2019,14.36282333,0.718259222,0.153115441,6476674592,419.3948077,28.09560299,5.33334804,18.82799911,Low income,320,2.208424089,14.7
South Africa,2000,11.74927378,1.663070993,3.662924465,1.52E+11,3374.718423,247.5892334,8.16472149,29.87999916,Upper middle income,3070,2.211353292,26.6
South Africa,2001,11.74352734,1.56308352,3.871337596,1.35E+11,2971.819769,211.6915588,7.93901682,30.69000053,Upper middle income,2860,2.126696966,26.9
South Africa,2002,11.73152493,1.525788569,4.173577834,1.29E+11,2797.087291,186.7814789,7.46446323,33.29000092,Upper middle income,2670,2.025118635,28
South Africa,2003,11.71911623,1.498254763,4.406047869,1.97E+11,4217.11478,296.9243774,7.91530371,32.31000137,Upper middle income,2920,1.939446203,28.7
South Africa,2004,11.71168743,1.444516525,4.479323226,2.56E+11,5409.133489,375.3083801,7.76453447,29.45000076,Upper middle income,3720,1.894581151,27.9
South Africa,2005,11.71326146,1.38475813,4.362240917,2.89E+11,6033.101491,413.9989624,7.68997431,29.12000084,Upper middle income,4990,1.885363861,27.5
South Africa,2006,11.72370399,1.356120957,4.158029478,3.04E+11,6266.533987,430.9156494,7.6922164,28.34000015,Upper middle income,5630,1.904445719,26.5
South Africa,2007,11.73720354,1.313368715,3.916998735,3.33E+11,6780.884555,468.230072,7.68138409,26.54000092,Upper middle income,5910,1.984130483,27.4
South Africa,2008,11.75103167,1.309319424,3.731741049,3.16E+11,6350.65271,453.9638977,7.88024807,22.40999985,Upper middle income,5980,2.081893224,29.4
South Africa,2009,11.76893102,1.298908825,3.455890992,3.30E+11,6532.736968,499.7177734,8.52350235,23.52000046,Upper middle income,5850,2.223597248,29.2
South Africa,2010,11.78975262,1.270373308,3.122182004,4.17E+11,8148.961202,635.0941162,8.66596985,24.68000031,Upper middle income,6190,2.376422323,26.9
South Africa,2011,11.81735348,1.230898526,2.776350149,4.58E+11,8810.930651,699.9675293,8.74146175,24.63999939,Upper middle income,6990,2.560810865,24.4
South Africa,2012,11.84968013,1.266861936,2.634445097,4.34E+11,8222.197279,658.1229858,8.77310753,24.72999954,Upper middle income,7570,2.744434409,24.6
South Africa,2013,11.88655584,1.308540503,2.588705072,4.01E+11,7467.079185,604.7698975,8.85552406,24.55999947,Upper middle income,7350,2.907713206,25.1
South Africa,2014,11.9195013,1.338965398,2.617695669,3.81E+11,6988.808739,549.696167,8.55091476,24.88999939,Upper middle income,6760,2.996987806,25.3
South Africa,2015,11.94832485,1.332123972,2.679661708,3.47E+11,6259.839681,503.7594605,8.79018974,25.14999962,Upper middle income,6050,3.075253778,25.6
South Africa,2016,12.01374745,1.285756048,2.764883713,3.24E+11,5756.965741,465.0881043,8.82142925,26.54000092,Upper middle income,5470,3.161634924,25.3
South Africa,2017,12.06706599,1.31478489,2.951550869,3.81E+11,6690.939847,534.3883667,8.72262383,27.04000092,Upper middle income,5410,3.248248733,25.8
South Africa,2018,12.05379837,1.442422301,3.559407728,4.05E+11,7005.095413,564.5032959,8.85829735,26.90999985,Upper middle income,5750,3.399479831,24.4
South Africa,2019,12.01133792,1.50897287,3.559407728,3.88E+11,6624.761865,546.6884155,9.10935497,28.46999931,Upper middle income,6040,3.476021951,23.5
South Sudan,2000,13.03502232,0.413140487,0.199120199,14274233115,1427.143304,26.38130379,6.27566719,12.05700016,Low income,1090,1.661208496,7.9
South Sudan,2001,13.0422837,0.401863248,0.184162396,14274233115,1427.143304,26.38130379,6.27566719,12.06799984,Low income,1090,1.714378651,7.4
South Sudan,2002,13.04799666,0.397847383,0.177499934,14274233115,1427.143304,26.38130379,6.27566719,12.08100033,Low income,1090,1.748350378,7.3
South Sudan,2003,13.05565045,0.409567147,0.184793084,14274233115,1427.143304,26.38130379,6.27566719,12.08600044,Low income,1090,1.780799792,7.3
South Sudan,2004,13.06058413,0.424528297,0.192027868,14274233115,1427.143304,26.38130379,6.27566719,12.12100029,Low income,1090,1.829560087,7.2
South Sudan,2005,13.06514859,0.428402934,0.194739057,14274233115,1427.143304,26.38130379,6.27566719,12.11299992,Low income,1090,1.866219276,7.1
South Sudan,2006,13.06986055,0.433138565,0.204841853,14274233115,1427.143304,26.38130379,6.27566719,12.10999966,Low income,1090,1.861735129,7.1
South Sudan,2007,13.07462577,0.443952889,0.211031283,14274233115,1427.143304,26.38130379,6.27566719,12.11499977,Low income,1090,1.914830605,7
South Sudan,2008,13.07747291,0.44720041,0.213417538,14586253383,1669.493752,26.38130379,6.27566719,12.14999962,Low income,1090,1.963325957,6.9
South Sudan,2009,13.08687574,0.440111456,0.217900834,12231264525,1337.882231,26.38130379,6.27566719,12.17800045,Low income,1090,1.96113819,6.7
South Sudan,2010,13.09515255,0.451983068,0.221295567,14602072411,1535.706892,26.38130379,6.27566719,12.17700005,Low income,1090,2.039778477,6.6
South Sudan,2011,13.11281398,0.446827657,0.220276369,14907308933,1516.404378,26.38130379,6.27566719,12.19999981,Low income,810,2.058752431,6.6
South Sudan,2012,13.13952547,0.458837017,0.22095292,11931472169,1179.739711,26.38130379,6.27566719,12.19799995,Low income,850,2.11821874,6.7
South Sudan,2013,13.17569905,0.455430823,0.221520956,18426469017,1779.470365,26.38130379,6.27566719,12.12800026,Low income,1160,2.10115445,6.5
South Sudan,2014,13.20980827,0.460976814,0.221749571,13962212847,1322.820364,26.38130379,6.27566719,12.18799973,Low income,1250,2.125283008,6.2
South Sudan,2015,13.24248237,0.480368037,0.22559952,11997800760,1119.651437,26.38130379,6.27566719,12.27499962,Low income,1090,2.201102441,6.4
South Sudan,2016,13.27709761,0.496358693,0.227600894,14274233115,1427.143304,26.38130379,6.27566719,12.29500008,Low income,1090,2.268242758,6.5
South Sudan,2017,13.30147889,0.514092162,0.228811735,14274233115,1427.143304,26.38130379,8.23701382,12.25399971,Low income,1090,2.372146139,6.4
South Sudan,2018,13.31048625,0.543499567,0.215659186,14274233115,1427.143304,26.70323944,6.27566719,12.23700047,Low income,1090,2.510347547,6.7
South Sudan,2019,13.31291602,0.57379705,0.215659186,14274233115,1427.143304,22.63818741,6.04213858,12.22599983,Low income,1090,2.638886456,6.7
Spain,2000,16.82822871,1.039270244,6.325953646,5.98E+11,14749.68742,1005.283997,6.79921818,13.78999996,High income,290,7.278918316,6.6
Spain,2001,16.85929076,1.036007686,6.029463539,6.28E+11,15369.00116,1045.050659,6.76895761,10.35000038,High income,15540,7.361188506,6.1
Spain,2002,16.94495901,1.034210924,5.635861654,7.09E+11,17106.68658,1174.579346,6.80052805,11.14999962,High income,15630,7.442440225,6.3
Spain,2003,17.06914666,1.029446242,6.622528864,9.07E+11,21510.83625,1641.058716,7.56392097,11.27999973,High income,18080,7.523634674,6.4
Spain,2004,17.19941375,1.024983601,5.525568181,1.07E+12,24907.00085,1924.445313,7.65912247,11.09000015,High income,22130,7.697940969,6.4
Spain,2005,17.31036692,1.018749634,5.143515593,1.15E+12,26429.15094,2060.330811,7.73195314,9.149999619,High income,25910,7.845700191,6
Spain,2006,17.47409328,1.016609158,5.504014172,1.26E+12,28389.07858,2242.178223,7.82912683,8.449999809,High income,27850,8.065746469,5.6
Spain,2007,17.72373568,1.016110684,5.368077002,1.47E+12,32591.35031,2606.178955,7.9183569,8.229999542,High income,29770,8.283055361,5.4
Spain,2008,17.99906223,1.014652009,5.541330886,1.63E+12,35510.72223,2995.049805,8.3818779,11.25,High income,32250,8.552816235,5.8
Spain,2009,18.23638402,1.00666108,5.491782862,1.49E+12,32169.50285,2937.534424,9.10707188,17.86000061,High income,32560,8.841922485,5.6
Spain,2010,18.37506245,0.99563314,5.793384718,1.42E+12,30532.48051,2789.533936,9.1185751,19.86000061,High income,31970,9.030408201,5.1
Spain,2011,18.45373898,0.986560883,5.4652056,1.48E+12,31677.90031,2909.117676,9.16859245,21.38999939,High income,31020,9.068053854,5.1
Spain,2012,18.53432084,0.986731623,6.314865409,1.32E+12,28322.80925,2591.016113,9.15699196,24.79000092,High income,29540,9.096576561,5.6
Spain,2013,18.60652873,0.987353581,6.106172095,1.36E+12,29067.80946,2629.605469,9.06737709,26.09000015,High income,29230,9.158314063,6.2
Spain,2014,18.6733419,0.973379128,6.139518889,1.37E+12,29500.78943,2679.629395,9.08936405,24.44000053,High income,29140,9.1390033,6.2
Spain,2015,18.71925695,0.946956635,6.220823905,1.20E+12,25742.36883,2349.054443,9.12617207,22.05999947,High income,28450,9.049234523,5.6
Spain,2016,18.76404307,0.925594153,6.246264429,1.23E+12,26523.34822,2376.721191,8.9523859,19.62999916,High income,27550,9.051816625,5.5
Spain,2017,18.80417382,0.90462635,6.357533208,1.31E+12,28170.16786,2526.720459,8.9569416,17.21999931,High income,27100,9.004390948,5.8
Spain,2018,18.6590102,0.892550568,5.911424128,1.42E+12,30364.57994,2740.269287,8.99036121,15.25,High income,29360,8.879567253,5.4
Spain,2019,18.3197183,0.877191198,5.911424128,1.39E+12,29554.49052,2711.192871,9.13213158,14.10000038,High income,30360,8.68416559,5.3
Sri Lanka,2000,11.83888073,6.152306245,0.138337766,16330814180,869.696285,43.71691132,4.24652863,7.739999771,Lower middle income,870,4.718294026,27.4
Sri Lanka,2001,11.79914431,5.739089862,0.140476592,15749753805,832.8035723,41.32370377,4.19323874,7.900000095,Lower middle income,830,4.9841953,22.4
Sri Lanka,2002,11.77166145,5.345351644,0.14407109,16536535647,867.4914868,42.84844971,4.1731143,8.760000229,Lower middle income,840,5.203914389,21.5
Sri Lanka,2003,11.75070115,5.014073764,0.152127789,18881765437,982.195697,42.36933517,3.76927328,8.220000267,Lower middle income,940,5.181584564,21.2
Sri Lanka,2004,11.7248443,3.561979693,0.159069422,20662525941,1065.784437,50.92406845,4.17515802,8.380000114,Lower middle income,1060,3.848602894,22.1
Sri Lanka,2005,11.68940725,4.43621947,0.173088303,24405791045,1248.698185,57.3034668,4.00972462,7.670000076,Lower middle income,1210,5.017465748,28.6
Sri Lanka,2006,11.64644703,4.234815107,0.175937091,28279814925,1435.816813,65.39842987,3.97986174,6.5,Lower middle income,1360,5.061533393,18.4
Sri Lanka,2007,11.59978621,4.061250651,0.181679601,32350248411,1630.388906,73.7281723,3.95132089,5.96999979,Lower middle income,1550,5.148761504,20.1
Sri Lanka,2008,11.55398618,3.724317145,0.19082386,40713812310,2037.322103,92.90744781,3.98464847,5.21999979,Lower middle income,1790,4.817043493,17.5
Sri Lanka,2009,11.51112113,3.322106266,0.199781854,42066217872,2090.401826,100.3218689,4.19338846,5.849999905,Lower middle income,2010,4.767797808,22.7
Sri Lanka,2010,11.48151726,3.165073949,0.206831271,56725749222,2799.648738,108.2751846,3.86745453,4.78000021,Lower middle income,2410,4.947237003,21.9
Sri Lanka,2011,11.46552629,3.369274352,0.220896706,65292753005,3200.861132,118.9739685,3.71693492,4.119999886,Lower middle income,2850,5.369755112,17.8
Sri Lanka,2012,11.45927215,3.26409641,0.232730026,68434409315,3350.521876,113.4489822,3.40384722,3.880000114,Lower middle income,3360,5.437742193,16.4
Sri Lanka,2013,11.458842,3.134767377,0.243312269,74317806538,3610.289363,137.6435242,3.82698822,4.239999771,Lower middle income,3490,5.523611209,15
Sri Lanka,2014,11.4582646,3.120876355,0.258607333,79356449841,3819.25353,137.6710053,3.60648084,4.190000057,Lower middle income,3640,5.522137421,12.7
Sri Lanka,2015,11.45552022,3.245631898,0.271060889,80604080689,3843.780672,149.9631805,3.88992095,4.519999981,Lower middle income,3760,5.58266613,14.7
Sri Lanka,2016,11.45814147,3.272691009,0.286020518,82401038710,3886.291502,151.4750214,3.86425042,4.239999771,Lower middle income,3810,5.578831902,14.2
Sri Lanka,2017,11.46085779,3.262837881,0.299697916,87428128124,4077.043841,148.78862,3.59565234,4.050000191,Lower middle income,3870,5.568902324,13.7
Sri Lanka,2018,11.45342526,3.350695738,0.195302857,87963042341,4059.20823,162.1083984,3.91227865,4.320000172,Lower middle income,4040,5.61552862,13.2
Sri Lanka,2019,11.45035889,3.259989102,0.195302857,83990946939,3852.265603,160.6969605,4.07979679,4.349999905,Lower middle income,4010,5.583355808,12.9
Sudan,2000,16.6176016,0.617300582,0.112936215,12257418326,366.172742,15.23164654,3.60664463,15.22999954,Low income,340,2.717315621,5.6
Sudan,2001,16.57790903,0.629089401,0.105330614,15716489370,456.6242379,16.57659912,3.36456847,15.18000031,Low income,350,2.816047138,5.4
Sudan,2002,16.52418596,0.638687558,0.102646561,18136839087,512.4412582,18.30408287,3.30010867,15.13099957,Low income,380,2.877039603,5.5
Sudan,2003,16.46861471,0.643345296,0.102303372,21355576673,586.7532114,24.7358799,3.89187932,15.06700039,Low income,430,2.959831151,5.4
Sudan,2004,16.40946834,0.651490506,0.104618005,26645490675,711.9219842,32.12231064,4.15593481,15.0539999,Low income,500,3.014246726,5.3
Sudan,2005,16.35760787,0.702416851,0.109066953,35182105414,914.1665223,40.80571747,4.09418106,14.9659996,Low income,600,3.276756949,5.4
Sudan,2006,16.30079574,0.716761614,0.113617542,45264519503,1143.932251,61.05639648,4.88544321,14.88799953,Low income,700,3.390795074,5.3
Sudan,2007,16.24699807,0.740140702,0.118973361,59440139775,1461.315914,90.58113861,5.66269207,14.81900024,Low income,910,3.551990823,5.2
Sudan,2008,16.19855528,0.770617481,0.125367642,64831935604,1551.085771,92.22037506,5.42313623,14.80000019,Low income,1080,3.723146021,5.2
Sudan,2009,16.15361475,0.789855544,0.132380482,51621044077,1202.557881,95.33586884,6.39496279,13,Low income,1150,3.836866717,5.2
Sudan,2010,16.11152703,0.817856823,0.139852497,58962978034,1338.443724,93.45315552,5.05810213,15.19799995,Low income,1320,4.007178082,5.2
Sudan,2011,16.08483427,0.822968866,0.148330742,55018567211,1366.410905,134.8076477,5.61579561,17.44000053,Low income,1360,4.118061522,5.3
Sudan,2012,16.06204357,0.852111942,0.157498348,37632919967,1039.762051,102.5439377,5.68827009,17.45499992,Low income,1520,4.344267075,5.1
Sudan,2013,16.04227956,0.868586418,0.166555624,43024018082,1160.535552,127.1628647,6.96487522,17.40999985,Low income,1400,4.504855487,5.1
Sudan,2014,16.02445743,0.892053926,0.176127164,49516748618,1303.838955,116.9351425,5.67619705,17.43099976,Low income,1490,4.706144719,5
Sudan,2015,16.01051992,0.906260708,0.185863161,51726758677,1329.635962,158.8953095,7.26747084,17.48999977,Low income,1540,4.905081414,4.9
Sudan,2016,15.99420551,0.929297244,0.195842402,42630376000,1069.839957,165.8524628,5.48409986,17.52000046,Low income,1500,5.123162415,4.8
Sudan,2017,15.98086087,0.950773098,0.206801326,41283617976,1011.521216,192.6066589,6.05546141,17.53300095,Low income,1310,5.359375895,4.8
Sudan,2018,15.97871972,0.977354078,0.128874062,30964349685,740.746767,59.51420593,4.43653536,17.57999992,Low income,1040,5.601445845,4.8
Sudan,2019,15.98582968,0.997178547,0.128874062,26155799325,610.9278615,46.92884064,4.57356596,17.65399933,Low income,820,5.854826885,4.8
Suriname,2000,15.29252761,3.249759223,0.986873845,947671969.7,2012.281651,168.918747,6.28476238,12.73799992,Upper middle income,1970,5.370382008,25
Suriname,2001,15.31643916,3.159290819,0.933399553,834279357.8,1750.576737,93.65898895,4.09541416,11.9119997,Upper middle income,1670,5.397089174,27.5
Suriname,2002,15.34574465,3.251507791,0.864180321,1093574468,2267.753984,162.9091034,5.70779514,11.15299988,Upper middle income,1930,5.462337317,27.7
Suriname,2003,15.37594791,3.481563321,0.793320363,1274190311,2611.377493,173.2046356,5.23449087,10.30700016,Upper middle income,2200,5.565311377,27.4
Suriname,2004,15.39643817,3.592742033,0.737540193,1484092538,3006.183233,221.2223663,5.84803867,9.489999771,Upper middle income,2820,5.671015324,26.6
Suriname,2005,15.41408389,3.634808454,0.714815213,1793388732,3590.648183,251.2885895,5.61497545,9.383000374,Upper middle income,3320,5.820022003,27
Suriname,2006,15.41861701,3.779570662,0.710265089,2626380435,5197.747907,325.9138794,6.27044153,9.192000389,Upper middle income,4040,5.933705256,27.3
Suriname,2007,15.42630135,3.938498135,0.707678465,2936612022,5744.759727,321.1723633,5.59070206,9.031999588,Upper middle income,5050,5.993178302,27
Suriname,2008,15.43015853,4.012207799,0.685183903,3532969035,6831.983622,347.2540894,5.08278036,8.875,Upper middle income,6330,5.98964083,26.7
Suriname,2009,15.43614795,4.024526057,0.687272349,3875409836,7408.360786,394.9021912,5.33047295,8.720000267,Upper middle income,6960,6.073282639,26.5
Suriname,2010,15.44182784,4.032723728,0.676793258,4368398048,8255.874872,415.2991028,5.03042459,7.150000095,Upper middle income,7620,6.101294719,27.4
Suriname,2011,15.44543305,4.004183474,0.641868551,4422276622,8263.203803,390.1407776,4.72143984,7.539999962,Upper middle income,7920,6.204672778,26
Suriname,2012,15.45530389,3.835590088,0.649954807,4980000000,9200.974786,422.1010742,4.58755207,8.100000381,Upper middle income,8550,6.279900802,26.8
Suriname,2013,15.46093256,3.695962204,0.646696816,5145757576,9402.164419,451.7543335,4.80475569,6.599999905,Upper middle income,8950,6.228051928,26.5
Suriname,2014,15.4684132,3.488936866,0.646854608,5240606061,9471.922001,458.5661011,4.84127617,6.940000057,Upper middle income,9260,6.148452404,25.9
Suriname,2015,15.47362747,3.541895034,0.635430581,5126291451,9168.237157,532.4972534,6.21926689,7.21999979,Upper middle income,8890,6.052620607,25.9
Suriname,2016,15.47817919,3.542953519,0.642588539,3317438911,5872.789429,351.9419251,6.35384083,7.920000076,Upper middle income,6930,6.023538164,25.5
Suriname,2017,15.47966719,3.48409455,0.663553229,3591623596,6295.560562,335.10849,5.9441762,7.903999805,Upper middle income,5930,6.015187484,25.4
Suriname,2018,15.47353649,3.40353818,0.686228126,3996247906,6938.086981,475.0387878,7.8974061,7.926000118,Upper middle income,5960,6.009611534,26.2
Suriname,2019,15.4509181,3.312302777,0.686228126,3984483762,6853.693411,619.2471314,9.7369957,8.039999962,Upper middle income,6340,6.003894387,25.9
Sweden,2000,15.42214016,1.550696666,1.692501915,2.63E+11,29624.91267,2173.193848,7.32689953,5.46999979,High income,31610,7.308283413,12.2
Sweden,2001,15.42574664,1.545201541,3.118790515,2.42E+11,27247.85773,2155.854248,7.90032959,4.730000019,High income,29720,7.353118671,12.8
Sweden,2002,15.43534095,1.518186117,3.834241944,2.67E+11,29899.19525,2459.098389,8.21006203,4.96999979,High income,29090,7.405786313,12.6
Sweden,2003,15.44679437,1.517989991,2.812263639,3.34E+11,37321.7979,3110.199707,8.31724644,5.550000191,High income,32750,7.483016211,11.7
Sweden,2004,15.45748074,1.548493221,5.013632946,3.85E+11,42821.67314,3488.172852,8.12961864,6.690000057,High income,39790,7.536853557,11.9
Sweden,2005,15.46091947,1.539987322,5.491887439,3.92E+11,43437.06312,3547.633301,8.1508379,7.489999771,High income,45770,7.640264234,12.7
Sweden,2006,15.45516971,1.533049302,5.387136363,4.23E+11,46593.60216,3765.397461,8.05226517,7.070000172,High income,49150,7.687348343,12.1
Sweden,2007,15.4369576,1.541563358,4.729940463,4.91E+11,53700.00534,4310.32666,7.99607706,6.159999847,High income,52310,7.742111434,11.9
Sweden,2008,15.4134884,1.571200183,2.879559933,5.18E+11,56152.55234,4627.563965,8.20824242,6.230000019,High income,55720,7.812117667,12.4
Sweden,2009,15.39364487,1.584831566,2.985145236,4.37E+11,46946.96027,4136.17334,8.77037907,8.350000381,High income,52640,7.854589295,13.1
Sweden,2010,15.38025313,1.56517624,5.220608538,4.96E+11,52869.04429,4416.145508,8.31963825,8.609999657,High income,54630,7.909672486,12
Sweden,2011,15.37082199,1.560122349,6.365927597,5.74E+11,60755.75955,6351.216797,10.41646767,7.800000191,High income,56700,7.929018256,12
Sweden,2012,15.36037837,1.567537765,7.714453962,5.52E+11,58037.82132,6254.442383,10.73515224,7.980000019,High income,59090,7.935963478,12.3
Sweden,2013,15.34793208,1.590803432,8.125219929,5.87E+11,61126.9432,6696.87207,10.9049139,8.050000191,High income,61800,7.942885366,13
Sweden,2014,15.33466998,1.587412456,8.689222458,5.82E+11,60020.36046,6605.911621,10.9479475,7.949999809,High income,61870,7.970660248,12.3
Sweden,2015,15.32976023,1.56368594,9.18490067,5.05E+11,51545.48361,5598.681641,10.80418396,7.429999828,High income,58420,7.968240232,13
Sweden,2016,15.32515272,1.520293994,10.22707777,5.16E+11,51965.15715,5680.725586,10.85240364,6.989999771,High income,54360,7.967369694,12.2
Sweden,2017,15.31808238,1.49689484,9.829621966,5.41E+11,53791.50873,5837.770508,10.78509998,6.71999979,High income,53030,7.958043908,12.5
Sweden,2018,15.31879824,1.470634061,5.30387245,5.55E+11,54589.06039,6005.065918,10.94106293,6.360000134,High income,55640,7.938118984,12.7
Sweden,2019,15.33185884,1.459182862,5.30387245,5.34E+11,51939.42974,5671.385742,10.86749268,6.829999924,High income,56090,7.928134874,12.4
Switzerland,2000,17.20445782,2.498239645,58.26088521,2.80E+11,38952.0342,3559.819824,9.11401939,2.670000076,High income,44680,8.125493172,15.9
Switzerland,2001,17.09253242,2.488332172,51.3728659,2.87E+11,39727.84667,3763.384521,9.43919373,2.49000001,High income,42110,8.13283892,15
Switzerland,2002,16.88923703,2.4925104,52.94595337,3.10E+11,42578.76314,4211.729492,9.85215092,2.920000076,High income,40760,8.013926959,16
Switzerland,2003,16.66234275,2.430467788,50.67893676,3.63E+11,49470.39713,5018.527344,10.10937595,4.119999886,High income,46780,7.852901781,13.8
Switzerland,2004,16.47518824,2.424128092,43.39585684,4.06E+11,54878.471,5608.703125,10.1849556,4.320000172,High income,55200,7.775459657,13.6
Switzerland,2005,16.40374907,2.389660122,42.89797965,4.21E+11,56546.78566,5673.94043,10.004179,4.440000057,High income,63080,7.768265695,14.1
Switzerland,2006,16.49560982,2.341954535,46.17036905,4.44E+11,59300.61722,5671.981445,9.53341675,4,High income,65590,7.902209053,13.9
Switzerland,2007,16.70010317,2.281486369,45.38715299,4.94E+11,65359.51922,6154.703125,9.36357594,3.650000095,High income,64480,8.117442763,14
Switzerland,2008,16.94437035,2.199817909,50.81242374,5.70E+11,74572.23237,7120.651855,9.48092747,3.349999905,High income,65260,8.370457051,13.5
