Entity,Year,gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income
Suriname,2017,3591623596.0,6295.560562,335.10849,5.9441762,7.903999805,Upper middle income,5930.0
Slovakia,2017,95393515078.0,17538.04858,1189.072266,6.77144289,8.130000114,High income,16620.0
Slovenia,2017,48589100043.0,23514.02546,1925.03479,8.18522835,6.559999943,High income,22140.0
Sweden,2017,541019000000.0,53791.50873,5837.770508,10.78509998,6.71999979,High income,53030.0
Eswatini,2017,4402969226.0,3914.418484,273.3828735,6.98103666,22.75300026,Lower middle income,3390.0
Sint Maarten (Dutch part),2017,1191620112.0,29369.05683,,,,High income,28210.0
Seychelles,2017,1528242026.0,15945.26493,777.8544922,4.90735865,,High income,14350.0
Syrian Arab Republic,2017,16112991412.0,942.5189159,,,8.751999855,Low income,
Turks and Caicos Islands,2017,1022365000.0,27545.12879,,,,High income,26200.0
Chad,2017,10000395242.0,665.9488849,30.59851456,4.55722904,1.118999958,Low income,640.0
East Asia & Pacific (IDA & IBRD countries),2017,14800500000000.0,7210.916994,342.0047197,4.813517049,3.927918544,,
Europe & Central Asia (IDA & IBRD countries),2017,3912600000000.0,8562.5074,456.9205276,5.349403128,7.093585839,,
Togo,2017,6395472574.0,830.7452767,53.94796753,6.49387741,3.74000001,Low income,720.0
Thailand,2017,456357000000.0,6593.818352,253.4068298,3.84309888,0.829999983,Upper middle income,5970.0
Tajikistan,2017,7536439875.0,848.6723799,58.16766357,7.2288146,6.953999996,Lower middle income,1030.0
Turkmenistan,2017,37926285714.0,6587.092604,456.8391419,6.93536758,4.203999996,Upper middle income,6380.0
Latin America & the Caribbean (IDA & IBRD countries),2017,5590910000000.0,9037.221549,720.094824,8.088266423,8.089246629,,
Timor-Leste,2017,1615609700.0,1299.494635,86.74797058,6.7448473,4.760000229,Lower middle income,1780.0
Middle East & North Africa (IDA & IBRD countries),2017,1368560000000.0,3677.608552,263.6764097,6.639374768,11.92957939,,
Tonga,2017,460379145.0,4513.432531,230.6309662,5.09755182,2.815000057,Upper middle income,4590.0
South Asia (IDA & IBRD),2017,3348110000000.0,1867.443968,55.38105682,2.991484267,5.118739344,,
Sub-Saharan Africa (IDA & IBRD countries),2017,1669100000000.0,1589.370013,85.45214223,5.175607788,6.466443816,,
Trinidad and Tobago,2017,22385426654.0,16173.74005,1131.281738,6.99457884,3.275000095,High income,15980.0
Tunisia,2017,42163974956.0,3687.777461,237.3644562,6.84927845,15.32999992,Lower middle income,3520.0
Turkey,2017,858996000000.0,10589.66772,442.6176148,4.17974997,10.81999969,Upper middle income,10970.0
Tuvalu,2017,40619251.99,3574.065288,633.361084,16.77852631,,Upper middle income,4810.0
Tanzania,2017,53320625959.0,1004.906588,39.79175949,4.08257437,2.177000046,Lower middle income,970.0
Uganda,2017,30744473912.0,746.8307529,30.68274689,4.0002389,1.932000041,Low income,740.0
Ukraine,2017,112091000000.0,2638.326055,187.3952179,7.43332481,9.5,Lower middle income,2380.0
Upper middle income,2017,21939500000000.0,8846.476386,505.2046185,5.778030033,5.925284158,,
Uruguay,2017,64233966861.0,18690.89384,1648.874634,8.82179165,7.889999866,High income,15920.0
United States,2017,19543000000000.0,60109.65573,10103.0918,16.80583572,4.360000134,High income,59460.0
Uzbekistan,2017,62081323299.0,1916.764642,93.00417328,5.07679939,5.800000191,Lower middle income,2350.0
Saint Vincent and the Grenadines,2017,792177777.8,7213.025857,311.9353027,4.32440805,19.18199921,Upper middle income,6990.0
"Venezuela, RB",2017,,,524.5036621,4.66499233,5.050000191,,
British Virgin Islands,2017,,,,,,High income,
Virgin Islands (U.S.),2017,3794000000.0,35365.0693,,,12.32499981,High income,
Vietnam,2017,223780000000.0,2365.521615,140.165329,4.71283436,1.870000005,Lower middle income,2130.0
Vanuatu,2017,880043553.7,3082.475083,85.16284943,2.7629149,1.745000005,Lower middle income,2860.0
World,2017,81224600000000.0,10802.32186,1056.570832,9.782553391,5.557731181,,
Samoa,2017,832025574.0,4258.978767,235.4183807,5.56750727,8.578000069,Lower middle income,4070.0
Kosovo,2017,7180813376.0,4009.380987,,,,Upper middle income,3960.0
Yemen,2017,26840128755.0,964.2648105,,,13.29699993,Low income,1070.0
South Africa,2017,381449000000.0,6690.939847,534.3883667,8.72262383,27.04000092,Upper middle income,5410.0
Zambia,2017,25873601261.0,1535.196574,67.19523621,4.37697697,11.63000011,Lower middle income,1300.0
Zimbabwe,2017,17584890937.0,1235.189032,115.6462012,7.46975242,4.784999847,Lower middle income,1390.0
Aruba,2018,3202188607.0,30253.27936,,,,High income,
Africa Eastern and Southern,2018,1012850000000.0,1574.978648,96.2894798,6.202238122,6.731162734,,
Afghanistan,2018,18053228579.0,485.6684187,69.99860382,14.12674332,11.15200043,Low income,520.0
Africa Western and Central,2018,741692000000.0,1704.139603,59.32880988,3.393160573,6.04109242,,
Angola,2018,101353000000.0,3289.643995,87.31073761,2.54010224,7.421000004,Lower middle income,3210.0
Albania,2018,15156432310.0,5287.663694,274.914093,5.23207188,12.30000019,Upper middle income,4860.0
Andorra,2018,3218316013.0,41791.96984,2821.80127,6.75162506,,High income,
Arab World,2018,2730780000000.0,6504.148493,378.8992468,5.043365961,10.50233556,,
United Arab Emirates,2018,422215000000.0,43839.32449,1817.347656,4.14545679,2.351999998,High income,41470.0
Argentina,2018,524820000000.0,11795.15939,1127.928467,9.66646481,9.220000267,Upper middle income,12370.0
Armenia,2018,12457941907.0,4220.540321,422.2826843,10.00543404,18.96999931,Upper middle income,4250.0
American Samoa,2018,639000000.0,11521.60978,,,,Upper middle income,
Antigua and Barbuda,2018,1605944444.0,16679.59166,808.6992798,4.85093021,,High income,15880.0
Australia,2018,1428530000000.0,57180.7794,5364.542969,9.1550045,5.300000191,High income,53190.0
Austria,2018,455168000000.0,51486.5755,5322.262695,10.31750679,4.849999905,High income,49090.0
Azerbaijan,2018,47112941176.0,4739.84171,168.3916473,3.55621028,4.900000095,Upper middle income,4060.0
Burundi,2018,2668495743.0,238.783467,22.40539742,8.2447691,1.587000012,Low income,280.0
Belgium,2018,543274000000.0,47542.76952,5134.414551,10.76469994,5.949999809,High income,46110.0
Benin,2018,14262407012.0,1241.825298,31.07242012,2.50416446,1.470000029,Lower middle income,1200.0
Burkina Faso,2018,15890065020.0,804.5005378,40.26911545,4.90988731,4.690000057,Low income,750.0
Bangladesh,2018,274039000000.0,1698.132081,41.90407562,2.50803041,4.413000107,Lower middle income,1750.0
Bulgaria,2018,66363422450.0,9446.700772,689.9053955,7.3434248,5.210000038,Upper middle income,8560.0
Bahrain,2018,37801462766.0,24085.95599,994.1790161,4.14378214,1.200999975,High income,21910.0
Bahamas,2018,12837800000.0,33290.02814,2002.412964,5.92999935,10.0,High income,31990.0
Bosnia and Herzegovina,2018,20177409351.0,6070.349081,539.9100342,8.89146042,18.39999962,Upper middle income,5750.0
Belarus,2018,60031262269.0,6360.062473,351.0068054,5.52699471,4.760000229,Upper middle income,5700.0
Belize,2018,1915899787.0,5001.422157,285.9703369,5.81922674,6.644000053,Lower middle income,4550.0
Bermuda,2018,7224329000.0,113023.1856,,,,High income,117000.0
Bolivia,2018,40287647930.0,3548.59078,235.700882,6.64209032,3.519999981,Lower middle income,3370.0
Brazil,2018,1916930000000.0,9151.381732,866.1553955,9.46475124,12.32999992,Upper middle income,9170.0
Barbados,2018,5086500000.0,17745.25537,1164.544556,6.56259155,8.319999695,High income,16700.0
Brunei Darussalam,2018,13567351175.0,31628.47626,763.1456909,2.41289377,8.699999809,High income,29390.0
Bhutan,2018,2446866405.0,3243.477437,102.7385178,3.2427721,2.444000006,Lower middle income,2970.0
Botswana,2018,16914245098.0,7503.878588,494.1954651,5.96867228,22.07099915,Upper middle income,7340.0
Central African Republic,2018,2220978978.0,475.9538139,53.6903801,10.99530983,5.605000019,Low income,490.0
Canada,2018,1725330000000.0,46548.63841,5018.711426,10.80637455,5.829999924,High income,44950.0
Central Europe and the Baltics,2018,1645460000000.0,16047.2797,1053.877668,6.574763707,4.316407385,,
Switzerland,2018,735539000000.0,86388.40495,9870.664063,11.37997055,4.710000038,High income,85030.0
Channel Islands,2018,,,,,6.573999882,High income,
Chile,2018,297572000000.0,15888.14436,1455.116699,9.15850449,7.230000019,High income,14550.0
China,2018,13894800000000.0,9905.342004,501.0593872,5.16790485,4.28000021,Upper middle income,9600.0
Cote d'Ivoire,2018,58011466451.0,2314.050958,72.17318726,3.11891103,3.292999983,Lower middle income,2180.0
Cameroon,2018,39973839065.0,1585.240534,53.17176819,3.46510625,3.617000103,Lower middle income,1450.0
"Congo, Dem. Rep.",2018,47146004587.0,560.8073582,18.52062225,3.30249262,4.451000214,Low income,500.0
Congo,2018,13670036996.0,2606.615331,49.46409988,1.93649173,20.61400032,Lower middle income,1790.0
Colombia,2018,334198000000.0,6729.583332,513.1586914,7.62541389,9.109999657,Upper middle income,6260.0
Comoros,2018,1188797575.0,1428.290463,69.41635895,4.90244007,8.079000473,Lower middle income,1380.0
Cabo Verde,2018,1966503223.0,3616.464537,190.4555969,5.26637983,12.17000008,Lower middle income,3400.0
Costa Rica,2018,62420165100.0,12485.4239,909.6730957,7.29572248,9.630000114,Upper middle income,11930.0
Caribbean small states,2018,75312833438.0,10234.21118,624.788943,6.15506571,8.709369595,,
Cuba,2018,100050000000.0,8824.194008,986.9373169,11.18745422,1.700000048,Upper middle income,
Curacao,2018,3127908045.0,19630.89349,,,,High income,20100.0
Cayman Islands,2018,5522625585.0,86059.73922,,,,High income,59380.0
Cyprus,2018,25522671233.0,29334.11093,1981.778442,6.77018547,8.369999886,High income,26990.0
Czechia,2018,248950000000.0,23419.73561,1765.588623,7.52479792,2.24000001,High income,20520.0
Germany,2018,3977290000000.0,47973.60762,5481.987305,11.45038891,3.380000114,High income,47190.0
Djibouti,2018,3012803457.0,3141.861711,71.08630371,2.26254249,26.18899918,Lower middle income,3260.0
Dominica,2018,550622222.2,7687.462963,479.0935364,6.47454262,,Upper middle income,7680.0
Denmark,2018,356841000000.0,61591.92887,6216.768555,10.0707159,5.130000114,High income,61340.0
Dominican Republic,2018,85555378043.0,8050.644076,461.5351563,5.73288918,5.860000134,Upper middle income,7780.0
Algeria,2018,174911000000.0,4142.018558,256.0094605,6.16302586,10.42000008,Lower middle income,3980.0
East Asia & Pacific (excluding high income),2018,16575000000000.0,7924.234301,387.9744078,4.9154081,3.792054989,,
Early-demographic dividend,2018,11214800000000.0,3452.378585,171.583371,4.822222635,5.636733013,,
East Asia & Pacific,2018,26416300000000.0,11297.70605,719.4788473,6.514784189,3.733557142,,
Europe & Central Asia (excluding high income),2018,3423990000000.0,8213.360066,423.9509599,5.180169971,6.944385653,,
Europe & Central Asia,2018,23224000000000.0,25297.60068,2346.743686,9.280398165,6.896505402,,
Ecuador,2018,107562000000.0,6295.934662,495.1695862,7.86490965,3.529999971,Upper middle income,6090.0
Egypt,2018,249713000000.0,2537.125185,125.545372,4.947577,9.819999695,Lower middle income,2790.0
Euro area,2018,13698900000000.0,40057.69075,4071.212064,10.15441001,8.170314497,,
Eritrea,2018,,,23.97976303,4.12821102,5.947000027,Low income,
Spain,2018,1420990000000.0,30364.57994,2740.269287,8.99036121,15.25,High income,29360.0
Estonia,2018,30489500905.0,23063.56382,1552.632446,6.68642807,5.369999886,High income,21340.0
Ethiopia,2018,84269348327.0,771.5248663,24.29408836,3.30818701,2.318000078,Low income,800.0
European Union,2018,15978200000000.0,35752.22538,3531.316947,9.867742322,7.266660274,,
Fragile and conflict affected situations,2018,1572830000000.0,1770.231058,80.76155407,4.263231944,6.42645262,,
Finland,2018,275715000000.0,49988.91085,4515.677246,9.03608513,7.360000134,High income,48290.0
Fiji,2018,5581371848.0,6317.41372,216.0964203,3.42045617,4.333000183,Upper middle income,5910.0
France,2018,2790960000000.0,41592.7959,4657.75293,11.18583012,9.020000458,High income,41130.0
Faroe Islands,2018,3051341336.0,62918.14619,,,,,
"Micronesia, Fed. Sts.",2018,401932300.0,3568.291016,417.6897278,11.70362568,,Lower middle income,3400.0
Gabon,2018,16867325127.0,7959.007267,218.4752808,2.74500299,20.74900055,Upper middle income,6830.0
United Kingdom,2018,2900790000000.0,43646.95197,4270.221191,9.90384102,4.0,High income,41740.0
Georgia,2018,17599700091.0,4722.787783,312.7469177,7.11329746,12.67000008,Upper middle income,4460.0
Ghana,2018,67299280680.0,2260.860567,76.83074188,3.48865867,4.276000023,Lower middle income,2120.0
Gibraltar,2018,,,,,,High income,
Guinea,2018,11857030337.0,955.1112811,35.70616531,3.63913226,4.982999802,Low income,860.0
Gambia,2018,1670670669.0,732.7207273,35.81452942,4.8878727,9.475999832,Low income,720.0
Guinea-Bissau,2018,1504630121.0,802.7673851,61.23582077,7.62560892,5.981999874,Low income,720.0
Equatorial Guinea,2018,13097012189.0,10005.61679,310.5848694,3.06170225,8.623999596,Upper middle income,6730.0
Greece,2018,212049000000.0,19756.99046,1572.684204,7.95876884,19.29000092,High income,19070.0
Grenada,2018,1166523556.0,10466.88221,479.8117676,4.57647324,,Upper middle income,9560.0
Greenland,2018,3040414278.0,54270.82231,,,,High income,
Guatemala,2018,73208583759.0,4478.424646,259.6201782,6.12415409,2.279999971,Upper middle income,4400.0
Guam,2018,6060000000.0,36556.67491,,,5.559000015,High income,
Guyana,2018,4787636237.0,6145.819277,301.4482727,4.90492487,14.02000046,Upper middle income,6290.0
High income,2018,54564200000000.0,45246.89969,5628.850055,12.33935034,5.089598403,,
"Hong Kong SAR, China",2018,361692000000.0,48542.68187,,,2.819999933,High income,50060.0
Honduras,2018,23900438564.0,2492.868968,180.889801,7.21891975,5.650000095,Lower middle income,2330.0
Heavily indebted poor countries (HIPC),2018,768422000000.0,984.8605238,47.26697412,4.659309244,4.686503172,,
Croatia,2018,62247874949.0,15227.5601,1014.222351,6.78430557,8.430000305,High income,14080.0
Haiti,2018,16455034353.0,1479.345827,63.13831329,4.57474232,13.85999966,Lower middle income,1360.0
Hungary,2018,160587000000.0,16427.37276,1074.017578,6.54620171,3.710000038,High income,15010.0
IBRD only,2018,30478900000000.0,6366.562673,343.2674424,5.406502227,5.625807072,,
IDA & IBRD total,2018,32623800000000.0,5080.875749,271.1004983,5.305998126,5.468802594,,
IDA total,2018,2146130000000.0,1313.77412,51.53501151,3.853055391,4.920315615,,
IDA blend,2018,966188000000.0,1759.496365,60.8981204,3.468301094,5.792066755,,
Indonesia,2018,1042270000000.0,3893.859578,111.6594696,2.86757827,4.400000095,Lower middle income,3840.0
IDA only,2018,1179940000000.0,1088.072474,46.50505601,4.185816826,4.535951439,,
Isle of Man,2018,7491969313.0,89112.66772,,,,High income,83160.0
India,2018,2701110000000.0,1996.915087,60.26567459,2.95175385,5.329999924,Lower middle income,2010.0
Not classified,2018,,,,,,,
Ireland,2018,385042000000.0,79107.60499,5484.221191,6.86017275,5.739999771,High income,60520.0
"Iran, Islamic Rep.",2018,294357000000.0,3598.483454,484.2865906,8.4627676,12.18999958,Lower middle income,4530.0
Iraq,2018,227367000000.0,5915.850854,239.4129791,4.24407291,12.9659996,Upper middle income,4840.0
Iceland,2018,26267063758.0,74469.80406,6565.879395,8.44292068,2.700000048,High income,67760.0
Israel,2018,373641000000.0,42063.45313,3329.23291,7.53235054,4.0,High income,40840.0
Italy,2018,2091930000000.0,34622.16967,3000.710938,8.67509365,10.60999966,High income,33850.0
Jamaica,2018,15730793853.0,5359.993789,319.8771668,5.96785641,9.100000381,Upper middle income,5010.0
Jordan,2018,42932112676.0,4308.151074,335.2105713,7.78079128,18.27000046,Upper middle income,4270.0
Japan,2018,5036890000000.0,39808.16856,4256.095703,10.74838829,2.400000095,High income,41150.0
Kazakhstan,2018,179340000000.0,9812.626371,275.8546143,2.8178606,4.849999905,Upper middle income,8070.0
Kenya,2018,92202956321.0,1794.091175,73.54042816,4.30564117,4.249000072,Lower middle income,1600.0
Kyrgyzstan,2018,8271108638.0,1308.140165,65.73706055,5.01030922,6.886000156,Lower middle income,1220.0
Cambodia,2018,24571753583.0,1512.126989,92.90358734,6.18275642,0.143000007,Lower middle income,1380.0
Kiribati,2018,200157020.6,1727.845001,202.2019043,11.6983633,,Lower middle income,3080.0
St. Kitts and Nevis,2018,1078518519.0,20567.49911,1004.723022,5.21287775,,High income,18520.0
"Korea, Rep.",2018,1724850000000.0,33436.92306,2543.596436,7.54388428,3.819999933,High income,32730.0
Kuwait,2018,138182000000.0,33399.06044,1733.809082,5.09953451,2.164999962,High income,33430.0
Latin America & Caribbean (excluding high income),2018,4905600000000.0,8408.174698,660.2298046,7.867067558,8.017658388,,
Lao PDR,2018,18141651381.0,2569.093892,57.70953369,2.24630332,0.827000022,Lower middle income,2450.0
Lebanon,2018,55276157552.0,8058.444337,695.0587769,8.67463875,10.79599953,Upper middle income,7710.0
Liberia,2018,3422754800.0,710.2659984,61.22189713,9.03880787,3.029999971,Low income,610.0
Libya,2018,52607888718.0,7877.12461,,,19.45499992,Upper middle income,6800.0
Saint Lucia,2018,2065127259.0,11353.71521,501.5275574,4.41556692,19.07999992,Upper middle income,10700.0
Latin America & Caribbean,2018,5703880000000.0,8905.577986,682.4133956,7.940807764,7.873814768,,
Least developed countries: UN classification,2018,1062300000000.0,1052.409685,43.07756096,3.951290703,4.552897354,,
Low income,2018,425615000000.0,674.3506031,34.73392188,5.021161314,4.89272922,,
Liechtenstein,2018,6839145107.0,180366.7152,,,,High income,
Sri Lanka,2018,87963042341.0,4059.20823,162.1083984,3.91227865,4.320000172,Lower middle income,4040.0
Lower middle income,2018,7346920000000.0,2267.546848,91.19630466,3.760764843,5.241381883,,
Low & middle income,2018,31412400000000.0,4933.137291,262.1965691,5.257257253,5.457108636,,
Lesotho,2018,2514146888.0,1192.48432,124.6897278,10.90125179,22.81299973,Lower middle income,1230.0
Late-demographic dividend,2018,22532200000000.0,9805.685751,550.7823784,5.636934049,5.009403463,,
Lithuania,2018,53750911866.0,19186.18128,1249.031006,6.53385353,6.150000095,High income,17460.0
Luxembourg,2018,71285019397.0,117254.7404,6227.083984,5.28587103,5.590000153,High income,70930.0
Latvia,2018,34429023435.0,17865.03109,1101.492554,6.19103575,7.409999847,High income,16540.0
"Macao SAR, China",2018,55284360483.0,87526.07999,,,1.830000043,High income,76510.0
St. Martin (French part),2018,,,,,,High income,
Morocco,2018,118096000000.0,3226.982794,174.7818451,5.33230448,9.265000343,Lower middle income,3090.0
Monaco,2018,7194024563.0,185978.6093,2968.849121,1.59628761,,High income,
Moldova,2018,11456728401.0,4230.363037,276.4714356,6.58753443,4.110000134,Upper middle income,3920.0
Madagascar,2018,13760033097.0,523.9459714,22.33701324,4.19787312,1.843000054,Low income,500.0
Maldives,2018,5300962660.0,10279.07998,786.4376831,7.65245056,5.618999958,Upper middle income,9210.0
Middle East & North Africa,2018,3368280000000.0,7502.176788,508.9157102,5.664389065,9.882142458,,
Mexico,2018,1222410000000.0,9686.984927,521.0083008,5.37870932,3.279999971,Upper middle income,9180.0
Marshall Islands,2018,221588900.0,3793.550983,646.1723023,17.00218964,,Upper middle income,4780.0
Middle income,2018,30985600000000.0,5401.503494,283.8621439,5.259953971,5.511434455,,
North Macedonia,2018,12683070061.0,6108.740108,399.0970764,6.55475044,20.73999977,Upper middle income,5490.0
Mali,2018,17070866299.0,894.8047765,33.39861298,3.73249865,7.427999973,Low income,830.0
Malta,2018,14864712990.0,30672.29224,2753.510986,8.81080437,3.660000086,High income,27090.0
Myanmar,2018,67144726168.0,1250.173691,59.20605469,4.89992142,0.870000005,Lower middle income,1280.0
Middle East & North Africa (excluding high income),2018,1320220000000.0,3447.444185,273.3836498,6.215634135,11.62017369,,
Montenegro,2018,5504166667.0,8845.914219,731.4810791,8.34355545,15.17000008,Upper middle income,8450.0
Mongolia,2018,13178094459.0,4156.84697,159.3799133,3.85443377,5.380000114,Lower middle income,3630.0
Northern Mariana Islands,2018,1302000000.0,22886.67405,,,,High income,
Mozambique,2018,14845870051.0,503.3179252,40.72650528,8.09185696,3.45600009,Low income,460.0
Mauritania,2018,7354430040.0,1670.204165,57.29694748,3.57909012,10.38500023,Lower middle income,1580.0
Mauritius,2018,14181951059.0,11208.34382,656.6224976,5.86705875,6.429999828,Upper middle income,12270.0
Malawi,2018,9880675786.0,544.5934354,37.43349457,9.82898998,5.757999897,Low income,430.0
Malaysia,2018,358792000000.0,11380.08209,426.4685974,3.74833083,3.299999952,Upper middle income,10650.0
North America,2018,22344400000000.0,61391.28562,9955.470149,16.23287633,4.112750599,,
Namibia,2018,13682062249.0,5588.392864,464.4840698,8.31428051,19.87999916,Upper middle income,4950.0
New Caledonia,2018,9846920284.0,36382.48766,,,14.84700012,High income,
Niger,2018,12808660528.0,570.723922,30.2661438,5.28845072,0.545000017,Low income,570.0
Nigeria,2018,397190000000.0,2027.778549,66.5456543,3.09069371,8.456000328,Lower middle income,1960.0
Nicaragua,2018,13025239912.0,2014.575189,173.4938355,8.58646584,5.199999809,Lower middle income,1970.0
Netherlands,2018,914043000000.0,53044.53244,5336.984375,10.0318222,3.829999924,High income,51310.0
Norway,2018,437000000000.0,82267.80932,8271.858398,10.02394581,3.799999952,High income,80320.0
Nepal,2018,33111525183.0,1178.525932,51.13627625,4.5284524,3.193000078,Lower middle income,1120.0
Nauru,2018,124021393.7,11614.66508,967.1387329,8.63223171,,High income,14320.0
New Zealand,2018,212226000000.0,43306.07,4037.462891,9.21034622,4.329999924,High income,41790.0
OECD members,2018,53475700000000.0,39378.37569,4858.11086,12.34061675,5.464940302,,
Oman,2018,91505851756.0,18947.3665,677.9642334,4.10356855,1.799999952,High income,14110.0
Other small states,2018,441564000000.0,14354.93074,683.2260565,4.567338279,9.923449443,,
Pakistan,2018,314568000000.0,1482.213067,42.87313461,3.20214486,4.079999924,Lower middle income,1480.0
Panama,2018,64929409212.0,15544.99908,1131.660156,7.28005838,3.832999945,Upper middle income,14480.0
Peru,2018,222575000000.0,6957.793411,365.8638306,5.19757748,3.49000001,Upper middle income,6470.0
Philippines,2018,346842000000.0,3252.110274,128.582489,3.95381904,2.339999914,Lower middle income,3710.0
Palau,2018,284700000.0,15895.2599,1726.661255,10.84888458,,High income,17810.0
Papua New Guinea,2018,24109509853.0,2801.371393,63.48856354,2.26630354,2.563999891,Lower middle income,2600.0
Poland,2018,587412000000.0,15468.48222,978.7356567,6.32764196,3.849999905,High income,14150.0
Pre-demographic dividend,2018,1344630000000.0,1462.374181,59.27918164,3.908694333,6.12690082,,
Puerto Rico,2018,100925000000.0,31604.70151,,,9.199999809,High income,21080.0
"Korea, Dem. People's Rep.",2018,,,,,2.625999928,,
Portugal,2018,242313000000.0,23562.55452,2216.306641,9.4126482,6.989999771,High income,22060.0
Paraguay,2018,40225448341.0,5782.78455,390.0476379,6.71837997,6.21999979,Upper middle income,5600.0
West Bank and Gaza,2018,16276600000.0,3562.330943,,,26.26000023,Lower middle income,4190.0
Pacific island small states,2018,10656209173.0,4340.020744,208.3504621,4.804164992,2.851626675,,
Post-demographic dividend,2018,50492100000000.0,45499.45617,5797.842844,12.76327198,5.286304363,,
French Polynesia,2018,,,,,12.24800014,High income,
Qatar,2018,183335000000.0,65907.94844,1730.181885,2.62514997,0.109999999,High income,58830.0
Romania,2018,241457000000.0,12398.98198,687.1541138,5.56050777,4.190000057,Upper middle income,11430.0
Russian Federation,2018,1657330000000.0,11287.35528,609.0091553,5.35520792,4.849999905,Upper middle income,10250.0
Rwanda,2018,9640280084.0,783.6371628,52.29534531,6.6816082,1.110999942,Low income,780.0
South Asia,2018,3436590000000.0,1894.008884,58.09666753,3.045230092,5.119796324,,
Saudi Arabia,2018,786522000000.0,23337.01755,1341.519775,5.74845695,6.039999962,High income,21610.0
Sudan,2018,30964349685.0,740.746767,59.51420593,4.43653536,17.57999992,Low income,1040.0
Senegal,2018,23116699808.0,1458.069093,61.79673004,4.23825741,3.275000095,Lower middle income,1390.0
Singapore,2018,375982000000.0,66679.04649,2667.674805,4.08520222,3.642999887,High income,56900.0
Solomon Islands,2018,1574599183.0,2411.862926,96.3806076,3.99611521,0.723999977,Lower middle income,2360.0
Sierra Leone,2018,4085114794.0,533.9915333,44.26722717,8.28987408,4.659999847,Low income,490.0
El Salvador,2018,26020850000.0,4052.624775,288.5174561,7.09307051,4.010000229,Lower middle income,3820.0
San Marino,2018,1655300873.0,48996.59225,3388.47876,6.91428852,,High income,
Somalia,2018,5850677296.0,389.8313955,,,18.85000038,Low income,310.0
Serbia,2018,50640650221.0,7252.401858,617.0865479,8.5316782,12.72999954,Upper middle income,6410.0
Sub-Saharan Africa (excluding high income),2018,1753000000000.0,1625.820971,81.0918323,5.00648403,6.484791635,,
South Sudan,2018,,,26.70323944,6.27566719,12.23700047,Low income,
Sub-Saharan Africa,2018,1754540000000.0,1627.11036,81.16091897,5.006717315,6.484791635,,
Small states,2018,527533000000.0,13001.52564,643.8908951,4.798792659,9.335476341,,
Sao Tome and Principe,2018,412253809.7,1953.513257,115.0187225,5.84369802,14.06099987,Lower middle income,1870.0
Suriname,2018,3996247906.0,6938.086981,475.0387878,7.8974061,7.926000118,Upper middle income,5960.0
Slovakia,2018,105613000000.0,19389.98216,1299.911377,6.70504332,6.539999962,High income,18330.0
Slovenia,2018,54163591695.0,26116.85636,2169.579102,8.27940369,5.110000134,High income,24610.0
Sweden,2018,555455000000.0,54589.06039,6005.065918,10.94106293,6.360000134,High income,55640.0
Eswatini,2018,4665420239.0,4105.893683,298.118927,7.2573719,22.79199982,Lower middle income,3620.0
Sint Maarten (Dutch part),2018,1185474860.0,28988.25921,,,,High income,27680.0
Seychelles,2018,1547690759.0,15994.81986,840.2806397,5.26916742,,High income,15440.0
Syrian Arab Republic,2018,21490335086.0,1268.235849,,,8.755000114,Low income,
Turks and Caicos Islands,2018,1113178000.0,29553.1367,,,,High income,28340.0
Chad,2018,11239167048.0,726.1510071,29.69879913,4.1669445,1.129999995,Low income,680.0
East Asia & Pacific (IDA & IBRD countries),2018,16553900000000.0,8012.14971,387.9890061,4.915537992,3.809416136,,
Europe & Central Asia (IDA & IBRD countries),2018,4073650000000.0,8876.153964,475.3147878,5.370513517,6.691823963,,
Togo,2018,7112200725.0,901.5230169,54.8932724,6.08747768,3.729000092,Low income,880.0
Thailand,2018,506611000000.0,7296.879608,278.6308289,3.8184948,0.769999981,Upper middle income,6610.0
Tajikistan,2018,7765014424.0,853.2188734,59.84311676,7.2394805,7.012000084,Lower middle income,1030.0
Turkmenistan,2018,40765428571.0,6967.375043,460.3240662,6.60684919,4.234000206,Upper middle income,6740.0
Latin America & the Caribbean (IDA & IBRD countries),2018,5462070000000.0,8743.527883,675.8502686,7.884588603,7.977830848,,
Timor-Leste,2018,1583876200.0,1249.138351,93.64685822,7.61165237,4.730999947,Lower middle income,1800.0
Middle East & North Africa (IDA & IBRD countries),2018,1303940000000.0,3446.056905,273.3836498,6.215634135,11.46252037,,
Tonga,2018,489235527.4,4740.700272,234.9931793,5.05481672,3.069999933,Upper middle income,4800.0
South Asia (IDA & IBRD),2018,3436590000000.0,1894.008884,58.09666753,3.045230092,5.119796324,,
Sub-Saharan Africa (IDA & IBRD countries),2018,1754540000000.0,1627.11036,81.16091897,5.006717315,6.484791635,,
Trinidad and Tobago,2018,23679919655.0,17037.86236,1143.170532,6.70954943,3.336999893,High income,15990.0
Tunisia,2018,42570270107.0,3680.892597,236.7328339,6.82099104,15.46000004,Lower middle income,3500.0
Turkey,2018,778472000000.0,9454.348443,389.8655701,4.12414074,10.89000034,Upper middle income,10510.0
Tuvalu,2018,42588164.97,3701.709255,766.2628784,19.03600502,,Upper middle income,5440.0
Tanzania,2018,57003713611.0,1042.838756,42.03595352,4.15363026,2.20600009,Lower middle income,1030.0
