,Entity,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent),Deaths - Self-harm - Sex: Both - Age: All Ages (Percent),Deaths - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Rate),gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent),Suicide rate
2326,Papua New Guinea,2006,11.96568282708099,0.36761396235647,1.140739629094963,8355006707.0,1256.979648,30.49430084,2.42600322,2.355000019,Lower middle income,790.0,2.50098098683754,3.2 
2327,Papua New Guinea,2007,11.97426386062396,0.37520167196663,1.1691236743819355,9545177014.0,1401.949447,33.9405365,2.42102098,2.244999886,Lower middle income,1070.0,2.52486898767628,3.3 
2328,Papua New Guinea,2008,11.97830088826204,0.37702916899669,1.1960258930317234,11670840932.0,1672.951024,35.72151947,2.13526058,2.311000109,Lower middle income,1400.0,2.55907769300145,3.3 
2329,Papua New Guinea,2009,11.98361594257586,0.37248027775887,1.22351744910851,11619637799.0,1626.312855,37.88201141,2.32937527,2.121999979,Lower middle income,1510.0,2.57363223643699,3.2 
2330,Papua New Guinea,2010,11.98553672182737,0.38909736882517,1.257418964752194,14250755231.0,1949.351185,41.08378601,2.10756016,2.0,Lower middle income,1740.0,2.61318254625203,3.3 
2331,Papua New Guinea,2011,11.98462628262537,0.39672081174549,1.2926903220348558,17984910502.0,2406.910967,55.21439743,2.29397798,2.619999886,Lower middle income,1820.0,2.6515609314069097,3.3 
2332,Papua New Guinea,2012,11.98269271069199,0.39339350367359,1.3287819472649225,21295659244.0,2790.676303,74.42443085,2.66693544,2.54399991,Lower middle income,2270.0,2.67826733191314,3.5 
2333,Papua New Guinea,2013,11.97842510384254,0.3923917447020099,1.3611249922483295,21261432791.0,2729.888751,81.8216095,2.99727893,2.546000004,Lower middle income,2500.0,2.73943072352277,3.4 
2334,Papua New Guinea,2014,11.96859939031634,0.3980956649062899,1.3963531282521062,23210682538.0,2920.782986,95.54537964,3.27119088,2.375,Lower middle income,2990.0,2.78870671938838,3.6 
2335,Papua New Guinea,2015,11.95805340604426,0.40960583260812,1.439315024959428,21723531173.0,2679.346579,48.73184967,1.81881714,2.476000071,Lower middle income,2860.0,2.82263123790792,3.7 
2336,Papua New Guinea,2016,11.93509961360877,0.40844763657594,1.4861136109502986,20759069103.0,2509.629637,58.48953247,2.33063054,2.483999968,Lower middle income,2710.0,2.84893348839877,3.6 
2337,Papua New Guinea,2017,11.90971413471998,0.41346696970608,1.516946468975272,22742613554.0,2695.249009,60.09675598,2.22970963,2.506999969,Lower middle income,2590.0,2.88118191228568,3.5 
2338,Papua New Guinea,2018,11.90535873805285,0.41760431398391,,24109509853.0,2801.371393,63.48856354,2.26630354,2.563999891,Lower middle income,2600.0,2.90928048132206,3.5 
2339,Papua New Guinea,2019,11.90954262863304,0.41477158696212,,24751344552.0,2820.306397,65.08071899,2.30036092,2.448999882,Lower middle income,2750.0,2.9524691169812,3.6 
2340,Paraguay,2000,15.43292516027712,1.04119112353711,8.687980498695714,8855705140.0,1663.604939,100.1265335,6.01865196,7.610000134,Upper middle income,1440.0,7.076149835177301,3.6 
2341,Paraguay,2001,15.44456548252937,1.06848361004288,8.651905313666695,8495806432.0,1565.054289,87.77079773,5.60815763,6.210000038,Upper middle income,1410.0,7.21870847002708,3.5 
2342,Paraguay,2002,15.46220352686547,1.1082294210218602,8.798550678236015,7196260657.0,1300.852367,61.89070129,4.75770569,9.390000343,Upper middle income,1330.0,7.28731255402391,3.8 
2343,Paraguay,2003,15.48637425292856,1.16070662119136,9.147397210868652,7691367471.0,1365.416418,67.00151825,4.90703869,6.809999943,Upper middle income,1230.0,7.252612637277631,3.7 
2344,Paraguay,2004,15.49873182722184,1.17138876135668,9.62092250109367,9624440836.0,1679.49512,82.83692169,4.93224382,6.510000229,Upper middle income,1350.0,7.08704574593198,4.6 
2345,Paraguay,2005,15.51535055224865,1.16073216981569,9.842464970129086,10737500188.0,1843.634108,89.03581238,4.82934666,4.820000172,Upper middle income,1520.0,7.34504247851593,4.6 
2346,Paraguay,2006,15.52531810206495,1.15880570536115,9.847206970410571,13429430050.0,2271.088885,114.0006409,5.01927567,5.28000021,Upper middle income,1840.0,7.406725242160849,4.6 
2347,Paraguay,2007,15.542043314232028,1.16711767848869,9.523286167219291,17856270473.0,2976.824014,149.4503326,5.02042675,4.710000038,Upper middle income,2320.0,7.5611422527217504,4.2 
2348,Paraguay,2008,15.55559636670508,1.19817263512348,9.570583881444,24616537618.0,4047.909791,203.9134522,5.04564476,4.420000076,Upper middle income,3080.0,7.59768604288279,3.9 
2349,Paraguay,2009,15.57018203681883,1.22619765374763,9.755773248093838,22355601273.0,3626.818637,200.3764801,5.52839279,5.460000038,Upper middle income,3450.0,7.571161873976539,4.7 
2350,Paraguay,2010,15.58728480473029,1.19318880452438,9.761851318345697,27237782850.0,4359.428415,237.3345795,5.47032022,4.570000172,Upper middle income,4070.0,7.661628812309609,3.8 
2351,Paraguay,2011,15.61623683657304,1.19057767081719,9.935797198980524,33756238767.0,5329.387437,310.1144104,5.82928896,4.670000076,Upper middle income,4480.0,7.77529645380493,4.7 
2352,Paraguay,2012,15.66949988880319,1.19283562566777,10.078470270725145,33296438306.0,5185.141549,338.6645508,6.52922678,4.090000153,Upper middle income,4750.0,7.9151721397501,4.7 
2353,Paraguay,2013,15.72878569898368,1.20908553685755,10.517786784419512,38651334288.0,5936.975959,360.0349731,6.05105257,4.380000114,Upper middle income,5510.0,7.94935203221576,5.1 
2354,Paraguay,2014,15.78130444646274,1.23842969471156,10.698736087179844,40377987209.0,6118.31811,405.4724426,6.64387417,5.03000021,Upper middle income,5810.0,8.112826486953049,6.0 
2355,Paraguay,2015,15.81544713637596,1.26396214012158,11.154562924104445,36211372703.0,5413.776021,362.2713928,6.70042467,4.559999943,Upper middle income,5640.0,8.221172046458019,5.9 
2356,Paraguay,2016,15.8283964855954,1.27363593397739,11.725274047091215,36089550659.0,5324.609068,355.4480896,6.68209553,5.25,Upper middle income,5400.0,8.12894917341388,5.6 
2357,Paraguay,2017,15.835756712241162,1.2656619175278,12.302458471538644,38997129474.0,5678.869972,375.3178101,6.60703087,4.610000134,Upper middle income,5370.0,8.183016137814619,6.1 
2358,Paraguay,2018,15.838342021887089,1.25979761007806,,40225448341.0,5782.78455,390.0476379,6.71837997,6.21999979,Upper middle income,5600.0,8.24555618076164,6.1 
2359,Paraguay,2019,15.83606551323358,1.24961084031819,,37906944075.0,5380.963322,388.3932495,7.17281008,6.590000153,Upper middle income,5510.0,8.26330613518118,6.2 
2360,Peru,2000,13.833396575552689,0.7269836680199,3.828655792680302,51744749133.0,1955.588006,84.07585907,4.41482639,4.883999825,Upper middle income,1970.0,5.28367615302892,3.4 
2361,Peru,2001,13.831200063233329,0.72888296821645,3.660722967374253,52030158775.0,1941.475342,89.9174881,4.72161007,5.026000023,Upper middle income,1900.0,5.56087973459857,3.2 
2362,Peru,2002,13.827236463099853,0.7287146397953901,3.609013671689065,54777553515.0,2021.240038,98.33521271,4.93902206,4.840000153,Upper middle income,1960.0,5.74512174432617,3.2 
2363,Peru,2003,13.83215693736743,0.72736281019946,3.624398285951645,58731030122.0,2145.643889,98.09124756,4.58695984,4.150000095,Upper middle income,2080.0,5.84972897740682,3.2 
2364,Peru,2004,13.829372639963418,0.7277180401771001,3.555008416611769,66768703498.0,2417.034363,106.0334702,4.42970943,4.699999809,Upper middle income,2280.0,6.05629295628491,3.1 
2365,Peru,2005,13.82749591031863,0.73104051241875,3.486135229260056,76060606061.0,2729.499172,124.2922592,4.66595268,4.880000114,Upper middle income,2540.0,6.206144004687849,3.0 
2366,Peru,2006,13.81535897419963,0.7325024666915301,3.3786756847018604,88643193062.0,3154.331349,137.2199249,4.4095645,4.179999828,Upper middle income,2810.0,6.382752679666701,2.9 
2367,Peru,2007,13.79295233866031,0.7306975298930201,3.301020615917249,102171000000.0,3606.070689,159.6578064,4.42612123,4.039999962,Upper middle income,3210.0,6.5690787993261095,2.8 
2368,Peru,2008,13.7731800632517,0.7303936046979199,3.366221075259168,120551000000.0,4220.616378,192.4782562,4.51443434,4.039999962,Upper middle income,3790.0,6.636515963969581,2.9 
2369,Peru,2009,13.76028470056752,0.74016317264133,3.52661951284821,120823000000.0,4196.311627,209.9601288,4.97619247,3.980000019,Upper middle income,3970.0,6.3891332175986095,3.4 
2370,Peru,2010,13.75587804263082,0.73003491802251,3.544903602418931,147529000000.0,5082.353706,241.9286957,4.71548748,3.579999924,Upper middle income,4410.0,6.41235470362899,3.6 
2371,Peru,2011,13.76440508163213,0.72488711454402,3.501472353619125,171762000000.0,5869.323882,264.8850403,4.53341627,3.480000019,Upper middle income,4970.0,6.56012161975689,3.5 
2372,Peru,2012,13.7809565249367,0.71000207572742,3.4541744848643874,192649000000.0,6528.971775,309.8473816,4.74023867,3.24000001,Upper middle income,5790.0,6.684954889184611,3.3 
2373,Peru,2013,13.80489089773597,0.68727750582212,3.3788547570302088,201175000000.0,6756.752996,323.1655273,4.76035166,3.569999933,Upper middle income,6420.0,6.821195618111051,3.2 
2374,Peru,2014,13.820784457845289,0.6648030241341499,3.31208834287708,200789000000.0,6672.877373,334.6873169,4.978508,3.210000038,Upper middle income,6530.0,6.98741918150548,3.0 
2375,Peru,2015,13.82833731174444,0.66063763200494,3.3061418829153224,189805000000.0,6229.100674,312.7217102,4.97963047,3.269999981,Upper middle income,6340.0,7.15457018477276,2.8 
2376,Peru,2016,13.82902180424912,0.6566369570105199,3.414710159088389,191896000000.0,6204.996457,313.5171814,4.97274113,3.74000001,Upper middle income,6110.0,7.21620171577973,2.7 
2377,Peru,2017,13.8273263868226,0.66124082331446,3.511712549991134,211007000000.0,6710.507602,334.8233337,4.91776848,3.690000057,Upper middle income,6060.0,7.3112816008334,2.7 
2378,Peru,2018,13.82598887229336,0.66490176565494,,222575000000.0,6957.793411,365.8638306,5.19757748,3.49000001,Upper middle income,6470.0,7.3835069686253405,2.7 
2379,Peru,2019,13.82143110318422,0.6655291666620899,,228471000000.0,7027.612207,370.1099548,5.21506882,3.380000114,Upper middle income,6790.0,7.440172881310859,2.7 
2380,Philippines,2000,12.09184884301277,0.69064087279553,0.1057476071874769,83669693589.0,1072.801752,32.77544785,3.05511928,3.653000116,Lower middle income,1150.0,3.98783224994861,2.3 
2381,Philippines,2001,12.08002454267858,0.68093698157015,0.107922081021401,78921234457.0,990.5659913,28.20890999,2.84775901,3.700000048,Lower middle income,1160.0,4.0114542677105,1.9 
2382,Philippines,2002,12.08604976994118,0.66365080249984,0.1100331215302439,84307291974.0,1036.158331,27.33049011,2.63767314,3.625999928,Lower middle income,1130.0,4.0460820931865005,2.1 
2383,Philippines,2003,12.10203133429772,0.6547059410446899,0.1122864385457173,87039145965.0,1048.008205,32.2433815,3.0766356,3.529999971,Lower middle income,1170.0,4.10072315959622,2.3 
2384,Philippines,2004,12.11855982979104,0.64927271028554,0.1146320831722177,95002028505.0,1121.490006,34.17014694,3.04685569,3.549999952,Lower middle income,1290.0,4.135360659046991,2.2 
2385,Philippines,2005,12.12129431806575,0.64461011762664,0.1173282423070656,107420000000.0,1244.348741,46.57011795,3.74253011,3.799999952,Lower middle income,1380.0,4.1762934922577895,2.4 
2386,Philippines,2006,12.10857218910236,0.62824632862827,0.1204017730808235,127653000000.0,1452.438089,54.86775589,3.77762771,4.050000191,Lower middle income,1490.0,4.17675380229932,2.5 
2387,Philippines,2007,12.09084525982719,0.63375888863245,0.1223387529547656,155980000000.0,1744.639979,65.47948456,3.75318241,3.430000067,Lower middle income,1720.0,4.25397591618243,2.2 
2388,Philippines,2008,12.06958922570914,0.63904156016152,0.1241683610472226,181625000000.0,1998.02692,77.18696594,3.8631587,3.720000029,Lower middle income,2000.0,4.2594864246281405,2.4 
2389,Philippines,2009,12.04793069905798,0.6408106518797999,0.1266802939773499,175975000000.0,1904.196388,79.30064392,4.16451931,3.859999895,Lower middle income,2170.0,4.26743542272268,2.8 
2390,Philippines,2010,12.028016107057873,0.6472347703313299,0.1281952902335804,208369000000.0,2217.472153,91.60559845,4.1310792,3.609999895,Lower middle income,2370.0,4.327076144961191,2.9 
2391,Philippines,2011,12.01145539453612,0.64761783020845,0.1300990035889169,234217000000.0,2450.735694,98.64657593,4.02518606,3.589999914,Lower middle income,2520.0,4.3507476295071,3.4 
2392,Philippines,2012,11.99702148598338,0.65214781646691,0.1328630548026278,261921000000.0,2694.305109,112.5436096,4.1770916,3.5,Lower middle income,2860.0,4.38832008953878,2.9 
2393,Philippines,2013,11.983975758918987,0.64404227462884,0.1341809754338803,283903000000.0,2871.429701,122.7274628,4.27408791,3.5,Lower middle income,3160.0,4.3472085496213895,2.9 
2394,Philippines,2014,11.97054555931256,0.67206154325102,0.1386920833626077,297483000000.0,2959.645435,109.599823,3.70313644,3.599999905,Lower middle income,3330.0,4.46515798703524,2.7 
2395,Philippines,2015,11.95612710455336,0.68110938255836,0.1452633177328472,306446000000.0,3001.043182,116.9888153,3.89827442,3.069999933,Lower middle income,3380.0,4.45085920769041,2.7 
2396,Philippines,2016,11.94412823059202,0.6876289695033,0.1509672478268349,318627000000.0,3073.654686,121.5583191,3.95484376,2.700000048,Lower middle income,3450.0,4.47341144438408,2.7 
2397,Philippines,2017,11.934266994068327,0.69742442055287,0.155423171553697,328481000000.0,3123.245642,123.6938324,3.960428,2.549999952,Lower middle income,3530.0,4.49368772774879,2.6 
2398,Philippines,2018,11.93376416634127,0.71014232163056,,346842000000.0,3252.110274,128.582489,3.95381904,2.339999914,Lower middle income,3710.0,4.60344904703674,2.6 
2399,Philippines,2019,11.94447294585134,0.71426694374749,,376823000000.0,3485.340844,142.0787659,4.07676649,2.24000001,Lower middle income,3850.0,4.67926359961809,2.5 
2400,Poland,2000,10.74127429952492,2.1168228139132,6.0137699211579765,172219000000.0,4501.454067,238.0044861,5.28789568,16.30999947,High income,4670.0,4.14130348942013,15.3 
2401,Poland,2001,10.71579566937447,2.1382581127357003,3.32678392089712,190905000000.0,4991.244358,282.8210449,5.66721439,18.37000084,High income,4710.0,4.19522350067865,15.3 
2402,Poland,2002,10.66795508789173,2.14558315154061,6.056698079815475,199072000000.0,5207.171421,315.8314514,6.0672431,19.88999939,High income,4900.0,4.22108836298413,15.2 
2403,Poland,2003,10.61244411106466,2.13593348952685,7.381243171143893,217827000000.0,5701.602212,339.3352051,5.95371294,19.37000084,High income,5500.0,4.21682116087669,14.9 
2404,Poland,2004,10.56306201778598,2.16548629001343,8.07790351282544,255110000000.0,6681.386472,392.0033875,5.86845255,19.06999969,High income,6250.0,4.16542648720542,15.2 
2405,Poland,2005,10.53499326249093,2.16930423337661,8.516360709924136,306144000000.0,8021.505743,465.7001953,5.80689144,17.75,High income,7340.0,4.14419059025042,15.2 
2406,Poland,2006,10.52647821853971,2.16480982891896,8.521867735385118,344622000000.0,9035.410467,524.0974731,5.80280542,13.84000015,High income,8460.0,4.12097528021103,14.5 
2407,Poland,2007,10.5245710039917,2.15323119471414,9.637565914612557,429029000000.0,11254.51739,660.9246826,5.87339211,9.600000381,High income,9940.0,4.09656271147734,13.3 
2408,Poland,2008,10.527538729774651,2.16275979003403,10.626782408263017,533609000000.0,13996.02515,892.5968628,6.37592173,7.119999886,High income,11980.0,4.1086615285872,14.4 
2409,Poland,2009,10.52846312419177,2.14576432168336,9.959059711927855,439738000000.0,11526.05589,759.6057739,6.587708,8.170000076,High income,12500.0,4.13089264222775,16.1 
2410,Poland,2010,10.52444333350137,2.1216743352843,10.713073609415147,479834000000.0,12613.011,809.1994019,6.41223288,9.640000343,High income,12740.0,4.20097741313207,15.5 
2411,Poland,2011,10.51748924519936,2.08455736212151,11.337630096203654,528301000000.0,13879.56099,866.0946655,6.2400856,9.630000114,High income,12890.0,4.21574801628114,15.0 
2412,Poland,2012,10.50817307314062,2.01498872816748,11.378752905514078,498524000000.0,13097.27085,815.1418457,6.22393656,10.09000015,High income,13160.0,4.19810153474232,15.3 
2413,Poland,2013,10.50017571294149,1.92871722592858,11.171326074997856,521016000000.0,13696.4663,878.088501,6.41485739,10.32999992,High income,13390.0,4.23227953778429,15.1 
2414,Poland,2014,10.49031117001481,1.8453016839263696,11.564467037686851,542477000000.0,14271.30585,911.2981567,6.38664055,8.989999771,High income,13560.0,4.29996868276905,14.5 
2415,Poland,2015,10.4795700714983,1.7836174194920802,11.217461772326994,477812000000.0,12578.49547,803.9596558,6.39477158,7.5,High income,13310.0,4.2459725424034405,13.2 
2416,Poland,2016,10.46987042389168,1.7265928798625998,11.341199974487424,472630000000.0,12447.43959,813.4727783,6.53473806,6.159999847,High income,12720.0,4.24756826467019,11.4 
2417,Poland,2017,10.46187299309251,1.6964983544833,11.4417513536373,526509000000.0,13864.68176,909.578186,6.5601325,4.889999866,High income,12730.0,4.22129177826212,11.1 
2418,Poland,2018,10.50271166174363,1.65732851806369,,587412000000.0,15468.48222,978.7356567,6.32764196,3.849999905,High income,14150.0,4.23412447560483,10.4 
2419,Poland,2019,10.60162367233335,1.61733316717988,,597281000000.0,15732.20313,1014.038208,6.44682503,3.279999971,High income,15350.0,4.30057986572379,9.3 
2420,Portugal,2000,19.11750516486955,1.3623246503387,0.4619864270441711,118605000000.0,11526.37207,995.3421021,8.60104179,3.809999943,High income,190.0,8.30972481992167,5.5 
2421,Portugal,2001,19.08230409100337,1.3729171654286398,0.5055838067410661,121604000000.0,11734.76497,1015.549683,8.62751484,3.829999924,High income,11850.0,8.33849659474955,6.5 
2422,Portugal,2002,18.99888378509359,1.37731182972431,0.7343158861724525,134796000000.0,12936.69282,1139.402954,8.78642941,4.5,High income,11780.0,8.30476328699323,9.3 
2423,Portugal,2003,18.89999306619726,1.37608755674938,0.7019897989453582,165226000000.0,15797.78213,1443.37793,9.12415695,6.130000114,High income,13290.0,8.26290440182132,8.7 
2424,Portugal,2004,18.8122877174469,1.40729307847103,0.3989763738102017,189382000000.0,18064.15809,1723.744019,9.5325079,6.320000172,High income,16190.0,8.34646977389608,7.5 
2425,Portugal,2005,18.773988754212,1.3828994445801202,0.3228083312054367,197254000000.0,18780.12751,1814.354492,9.65306759,7.579999924,High income,18600.0,8.36717539987114,7.9 
2426,Portugal,2006,18.78960567767208,1.38935519906047,0.2840984317603516,208756000000.0,19839.45405,1857.645142,9.35422611,7.650000095,High income,19410.0,8.46584154650334,7.9 
2427,Portugal,2007,18.8156293364591,1.42362267235645,0.2692360776876263,240496000000.0,22811.05648,2112.528809,9.25186634,7.960000038,High income,20860.0,8.48021176213375,8.3 
2428,Portugal,2008,18.84770818561687,1.44255349825866,0.269362217189071,263416000000.0,24949.04136,2391.981201,9.58307838,7.550000191,High income,22640.0,8.53097028301178,8.6 
2429,Portugal,2009,18.874463328218567,1.45073689622073,0.3395728210268535,244668000000.0,23151.21541,2346.541992,10.13070393,9.430000305,High income,22990.0,8.56151888475557,8.7 
2430,Portugal,2010,18.87206807733269,1.4558319495720702,0.245717677502511,238113000000.0,22520.64231,2259.303711,10.03250504,10.77000046,High income,23030.0,8.61229450446842,8.8 
2431,Portugal,2011,18.80015527007754,1.44212148818478,0.2231241329668783,245118000000.0,23217.2955,2255.969238,9.73071671,12.68000031,High income,22770.0,8.61315049558561,7.9 
2432,Portugal,2012,18.65842276126514,1.43059926144835,0.2363489796537314,216224000000.0,20563.7136,1980.018677,9.65393162,15.52999973,High income,21170.0,8.54900801361975,8.5 
2433,Portugal,2013,18.48672875770555,1.41177024844839,0.209509151707238,226434000000.0,21653.19598,2030.630127,9.40486622,16.18000031,High income,21380.0,8.47270079676767,8.0 
2434,Portugal,2014,18.348049669318,1.39854543201076,0.2066796902642446,229902000000.0,22103.70097,2059.926514,9.34288025,13.89000034,High income,21200.0,8.41626239935694,9.2 
2435,Portugal,2015,18.28341670946011,1.33352883946831,0.2165908091757606,199394000000.0,19250.10654,1790.534058,9.31645775,12.43999958,High income,20460.0,8.37555099022856,8.3 
2436,Portugal,2016,18.36335289212731,1.2496956561685302,0.2296168875741285,206426000000.0,19991.97249,1875.242188,9.39439583,11.06999969,High income,19940.0,8.36823464885727,7.4 
2437,Portugal,2017,18.46452406294501,1.18716702637255,0.2450874612031862,221358000000.0,21490.42986,1998.064697,9.30583763,8.869999886,High income,20060.0,8.38683457211509,7.9 
2438,Portugal,2018,18.4731976471389,1.18066760813892,,242313000000.0,23562.55452,2216.306641,9.4126482,6.989999771,High income,22060.0,8.34056480440997,7.5 
2439,Portugal,2019,18.45128785304269,1.1662367075283,,239987000000.0,23330.81729,2221.439209,9.53145981,6.460000038,High income,23170.0,8.27358161242259,7.2 
2440,Qatar,2000,13.87215691179544,2.14615730529423,0.4732027162647796,17759890110.0,29976.16763,602.1158447,1.97258496,0.842000008,High income,,9.530030385100927,7.6 
2441,Qatar,2001,13.863255138693532,2.195311600915,0.4157022675711339,17538461538.0,28517.22084,659.9840698,2.3197093,0.846000016,High income,,9.65606714852813,7.6 
2442,Qatar,2002,13.84501905811744,2.22762715899123,0.3985059967824408,19363736264.0,30214.67042,742.269043,2.46044087,0.851000011,High income,28400.0,9.74056454537313,7.4 
2443,Qatar,2003,13.819763227482351,2.23296975752687,0.3918840073295641,23533791209.0,34517.60321,1218.352417,3.50257206,0.856000006,High income,30680.0,9.99675868256331,6.9 
2444,Qatar,2004,13.78008212576359,2.28015076967936,0.3824103211105294,31734065934.0,42124.94084,1295.111816,3.18311739,0.860000014,High income,36160.0,10.32318395425904,6.6 
2445,Qatar,2005,13.743218526465888,2.3976916074872503,0.3666838316590125,44530494505.0,51455.95094,1321.939453,2.56300044,0.86500001,High income,38260.0,10.55998219162552,6.3 
2446,Qatar,2006,13.69577794784701,2.62621610564388,0.364226795987129,60882142857.0,59530.561,1311.676025,2.28806424,0.870000005,High income,50810.0,10.8404661857366,6.1 
2447,Qatar,2007,13.631312355508248,2.87497565531572,0.3568626984335057,79712087912.0,65421.37692,1290.986938,2.07008052,0.519999981,High income,58030.0,11.23346642084511,7.2 
2448,Qatar,2008,13.56705433621859,3.06931874985064,0.3420968448281303,115270000000.0,80234.19083,1283.849243,1.63775349,0.310000002,High income,65580.0,11.70084813178584,6.8 
2449,Qatar,2009,13.51749906142,3.25701914092625,0.3322994091883161,97798351648.0,59094.65918,1270.248535,2.38356304,0.310000002,High income,61250.0,12.07107135204797,6.7 
2450,Qatar,2010,13.49035861519538,3.4630029308246697,0.3334771043593342,125122000000.0,67403.08768,1206.003052,1.87017775,0.449999988,High income,63620.0,12.61347072302397,6.4 
2451,Qatar,2011,13.48117106942158,3.49263701592204,0.3370214489274054,167775000000.0,82409.94165,1318.521973,1.59996212,0.560000002,High income,66950.0,13.021937668194669,6.2 
2452,Qatar,2012,13.489396501394069,3.48214396600385,0.3432035273972248,186834000000.0,85075.98654,1487.32019,1.74822152,0.479999989,High income,72880.0,13.23790297315938,5.8 
2453,Qatar,2013,13.49584128910104,3.49462205773844,0.348754102529429,198728000000.0,85050.68434,1765.828369,2.07620168,0.280000001,High income,79390.0,13.36733778465225,5.3 
2454,Qatar,2014,13.50575373775413,3.4242811193087697,0.3569091005807238,206225000000.0,83858.34046,2031.838135,2.42293572,0.200000003,High income,80890.0,13.4359405760806,5.0 
2455,Qatar,2015,13.51222766455578,3.3895474004321504,0.3691302350483423,161740000000.0,63039.11263,1891.78418,3.00097346,0.170000002,High income,73440.0,13.6083906260128,4.9 
2456,Qatar,2016,13.50122678010568,3.30812261406164,0.3668534765488682,151732000000.0,57162.96801,1856.355713,3.24747443,0.150000006,High income,64550.0,13.69250903429832,4.8 
2457,Qatar,2017,13.48888823546148,3.161671842034889,0.3787379295070938,161099000000.0,59124.86727,1760.478882,2.977561,0.140000001,High income,56920.0,13.76151657327247,4.6 
2458,Qatar,2018,13.53061684009762,3.06364582382081,,183335000000.0,65907.94844,1730.181885,2.62514997,0.109999999,High income,58830.0,13.720571855735267,4.6 
2459,Qatar,2019,13.62765279058072,2.97427906448705,,176371000000.0,62276.42869,1807.153931,2.9106288,0.100000001,High income,61180.0,13.67020102257023,4.7 
2460,Romania,2000,11.2513895276564,1.10252653036023,1.6700539683715163,37253259017.0,1659.90764,69.89345551,4.20876122,6.96999979,Upper middle income,1710.0,3.90131081994182,11.3 
2461,Romania,2001,11.25343540912551,1.1185105819658,1.7766340431637482,40394824679.0,1825.179805,78.8175354,4.37598133,6.559999943,Upper middle income,1760.0,3.858706795865461,10.8 
2462,Romania,2002,11.25158975740152,1.1255280555848002,1.8852010316483152,46066101951.0,2119.882673,96.57698822,4.57694626,8.109999657,Upper middle income,1950.0,3.8348243193561,12.3 
2463,Romania,2003,11.24105942201489,1.12026694827878,1.966953890661932,57806506024.0,2679.41191,143.5455322,5.37136745,6.949999809,Upper middle income,2250.0,3.85784036738603,11.6 
2464,Romania,2004,11.23321580258589,1.10776017209956,2.0175350475128133,74972669057.0,3494.944517,190.7950592,5.47733545,7.71999979,Upper middle income,2960.0,3.93816133462386,10.8 
2465,Romania,2005,11.22144369497085,1.08387199213973,2.10877946475198,98452791983.0,4617.929016,254.5296173,5.52778149,7.170000076,Upper middle income,3880.0,3.95666247954997,10.2 
2466,Romania,2006,11.20278491136892,1.08238532592951,2.157681374630333,122023000000.0,5757.496429,291.0040894,5.07106066,7.269999981,Upper middle income,4900.0,4.011937287114041,10.6 
2467,Romania,2007,11.17619702105274,1.08231721681153,2.1995013165707955,174585000000.0,8360.166321,415.0679016,5.02223349,6.409999847,Upper middle income,6390.0,4.063019241917551,9.4 
2468,Romania,2008,11.14938821957768,1.10080634745265,2.282178801191012,214314000000.0,10435.04398,521.3156128,5.02274227,5.789999962,Upper middle income,8800.0,4.01056703934744,9.5 
2469,Romania,2009,11.12994569875879,1.10292327114884,2.3581418140685217,174104000000.0,8548.118672,449.3769226,5.27841282,6.860000134,Upper middle income,9220.0,3.98407954981241,10.0 
2470,Romania,2010,11.11019874891853,1.0929767684282898,2.40426170110503,166309000000.0,8214.076893,472.2075195,5.76614237,6.960000038,Upper middle income,8640.0,3.99524741272489,10.7 
2471,Romania,2011,11.11314670145662,1.04334357395626,2.382027306650249,183327000000.0,9099.217539,426.5997315,4.70199966,7.179999828,Upper middle income,8650.0,4.13925377799,9.9 
2472,Romania,2012,11.12596931835453,1.01551433400429,2.442393258989397,170636000000.0,8507.104775,401.671051,4.73353195,6.789999962,Upper middle income,8760.0,4.11329071540322,10.3 
2473,Romania,2013,11.14321172127592,0.98184076148045,2.5130253765928003,190801000000.0,9547.852151,495.2362366,5.19664145,7.099999905,Upper middle income,9320.0,4.209595679034671,9.9 
2474,Romania,2014,11.15386390393844,0.96174963281226,2.559463807047899,199959000000.0,10043.67745,503.3475342,5.02168465,6.800000191,Upper middle income,9700.0,4.0972513247371705,9.0 
2475,Romania,2015,11.15419222959576,0.92578949587781,2.572679696777925,177729000000.0,8969.148921,442.240387,4.94721556,6.809999943,Upper middle income,9600.0,4.09146628015644,9.1 
2476,Romania,2016,11.13722933795985,0.89421587856428,2.607434505138048,188129000000.0,9548.587403,476.2450562,5.00346899,5.900000095,Upper middle income,9620.0,4.06349838673556,7.8 
2477,Romania,2017,11.12238647806149,0.86783363733485,2.6683929994447144,211695000000.0,10807.00917,555.1130981,5.1508317,4.929999828,Upper middle income,10110.0,4.03213926483663,7.8 
2478,Romania,2018,11.11292607982357,0.85176827080259,,241457000000.0,12398.98198,687.1541138,5.56050777,4.190000057,Upper middle income,11430.0,4.01929792226517,7.7 
2479,Romania,2019,11.10257338806637,0.8290912559104601,,249882000000.0,12899.34611,738.5581665,5.74447823,3.910000086,Upper middle income,12610.0,4.0098645489934,7.3 
